departamento_id,nombre
418,"San José de Orquera"
419,"La Puerta"
419,Molinos
419,Seclantás
420,"Aguas Blancas"
420,"Colonia Santa Rosa"
420,"El Tabacal"
420,"Hipólito Yrigoyen (Est. Tabacal)"
420,"La Misión"
420,Pichanal
420,"San Ramón de la Nueva Orán (Est. Orán)"
420,Urundel
421,"Alto de la Sierra"
421,"Capitán Juan Pagé"
421,"Coronel Juan Solá (Est. Morillo)"
421,"La Unión"
421,"Los Blancos"
421,"Pluma de Pato"
421,Rivadavia
421,"Santa María"
421,"Santa Rosa"
421,"Santa Victoria Este"
422,Antillá
422,"Copo Quile"
422,"El Naranjo"
422,"El Potrero (Apeadero Cochabamba)"
422,"Rosario de la Frontera"
422,"San Felipe"
423,"Campo Quijano"
423,"La Silleta"
423,"Rosario de Lerma"
424,Angastaco
424,Animaná
424,"El Barrial"
424,"San Carlos"
425,Acoyte
425,"Campo La Cruz"
425,"Los Toldos"
425,Nazareno
425,Poscaya
425,"San Marcos"
425,"Santa Victoria"
426,"El Rincón"
426,"Villa General San Martín - Campo Afuera"
427,"Las Tapias"
427,"Villa El Salvador - Villa Sefair"
428,"Barreal  - Villa Pituil"
428,Calingasta
428,Tamberías
429,"San Juan"
430,Bermejo
430,Caucete
430,"El Rincón"
430,"Las Talas - Los Médanos"
430,Marayes
430,"Pie de Palo"
430,Vallecito
430,"Villa Independencia"
431,Chimbas
432,Angualasto
432,"Bella Vista"
432,Iglesia
432,"Las Flores"
432,Pismanta
432,Rodeo
432,Tudcum
433,"El Médano"
433,"Gran China"
433,Huaco
433,Mogna
433,Niquivil
433,"Pampa Vieja"
433,"San Isidro"
433,"San José de Jáchal"
433,Tamberías
433,"Villa Malvinas Argentinas"
433,"Villa Mercedes"
434,"9 de Julio"
434,"Alto de Sierra"
434,"Colonia Fiorito"
434,"Las Chacritas"
435,"Barrio Ruta 40"
435,Carpintería
435,"Quinto Cuartel"
435,"Villa Aberastain - La Rinconada"
435,"Villa Barboza - Villa Nacusi"
435,"Villa Centenario"
436,Rawson
436,"Villa Bolaños"
437,Rivadavia
438,"Barrio Sadop"
438,"Dos Acequias (Est. Los Angacos)"
438,"San Isidro (Est. Los Angacos)"
438,"Villa Dominguito (Est. Puntilla Blanca)"
438,"Villa Don Bosco (Est. Angaco Sud)"
438,"Villa El Salvador"
438,"Villa San Martín"
439,"Colonia Gutiérrez"
439,"Santa Lucía"
440,"Cañada Honda"
440,Cienaguita
440,"Colonia Fiscal"
440,Divisadero
440,Guanacache
440,"Las Lagunas"
440,"Los Berros"
440,Pedernal
440,"Punta del Médano"
440,"Villa Media Agua"
441,"Villa Ibáñez"
442,Astica
442,"Balde del Rosario"
442,Chucuma
442,"Los Baldecitos"
442,Usno
442,"Villa San Agustín"
443,"El Encón"
443,Tupelí
443,"Villa Borjas - La Chimbera"
443,"Villa El Tango"
443,"Villa Santa Rosa"
444,"Villa Basilio Nievas"
445,Candelaria
445,"La Majada"
445,"Leandro N. Alem"
445,Luján
445,Quines
445,"Río Juan Gómez"
445,"San Francisco del Monte de Oro"
446,"La Calera"
446,Nogolí
446,"Villa de la Quebrada"
446,"Villa General Roca"
447,Carolina
447,"El Trapiche"
447,Fraga
447,"La Bajada"
447,"La Florida"
447,"La Toma"
447,"Río Grande"
447,Riocito
447,Saladillo
448,Concarán
448,Cortaderas
448,Naschel
448,Papagayos
448,Renca
448,"San Pablo"
448,Tilisarao
448,"Villa del Carmen"
448,"Villa Larca"
449,"Juan Jorba"
449,"Juan Llerena"
449,"Justo Daract"
449,"La Punilla"
449,Lavaisse
449,"San José del Morro"
449,"Villa Mercedes"
449,"Villa Reynolds"
449,"Villa Salles"
450,Anchorena
450,Arizona
450,Bagual
450,Batavia
450,"Buena Esperanza"
450,"Fortín El Patria"
450,Fortuna
450,"La Maroma"
450,"Los Overos"
450,"Martín de Loyola"
450,"Nahuel Mapá"
450,Navia
450,"Nueva Galia"
450,Unión
451,Carpintería
451,"Cerro de Oro"
451,Lafinur
451,"Los Cajones"
451,"Los Molles"
451,Merlo
451,"Santa Rosa del Conlara"
451,Talita
452,"Alto Pelado"
452,"Alto Pencoso"
452,Balde
452,Beazley
452,Cazador
452,Chosmes
452,Desaguadero
452,"El Volcán"
452,Jarilla
452,"Juana Koslay"
452,"La Punta"
452,Mosmota
452,"Potrero de los Funes"
452,"Salinas del Bebedero"
452,"San Jerónimo"
452,"San Luis"
452,Zanjitas
453,"La Vertiente"
453,"Las Aguadas"
453,"Las Chacras"
453,"Las Lagunas"
453,"Paso Grande"
453,Potrerillo
453,"San Martín"
453,"Villa de Praga"
454,"Comandante Luis Piedrabuena"
454,"Puerto Santa Cruz"
455,"Caleta Olivia"
455,"Cañadón Seco"
455,"Fitz Roy"
455,Jaramillo
455,"Koluel Kaike"
455,"Las Heras"
455,"Pico Truncado"
455,"Puerto Deseado"
455,Tellier
456,"28 de Noviembre"
456,"El Turbio (Est. Gobernador Mayer)"
456,"Julia Dufour"
456,"Mina 3"
456,"Río Gallegos"
456,Rospentek
456,"Yacimientos Río Turbio"
457,"El Calafate"
457,"El Chaltén"
457,"Tres Lagos"
458,"Los Antiguos"
458,"Perito Moreno"
459,"Puerto San Julián"
460,"Bajo Caracoles"
460,"Gobernador Gregores"
460,"Hipólito Yrigoyen"
461,Armstrong
461,Bouquet
461,"Las Parejas"
461,"Las Rosas"
461,"Montes de Oca"
461,Tortugas
462,Arequito
462,Arteaga
462,Beravebú
462,Bigand
462,Casilda
462,Chabas
462,"Chañar Ladeado"
462,Gödeken
462,"Los Molinos"
462,"Los Nogales"
462,"Los Quirquinchos"
462,"San José de la Esquina"
462,Sanford
462,Villada
463,"Aldao (Est. Casablanca)"
463,Angélica
463,Ataliva
463,Aurelia
463,"Barrios Acapulco y Veracruz"
463,"Bauer y Sigel"
463,"Bella Italia"
463,Castellanos
463,"Colonia Bicha"
463,"Colonia Cello"
463,"Colonia Margarita"
463,"Colonia Raquel"
463,"Coronel Fraga"
463,Egusquiza
463,Esmeralda
463,"Estación Clucellas"
463,"Estación Saguier"
463,"Eusebia y Carolina"
463,Eustolia
463,Frontera
463,Garibaldi
463,"Humberto Primo"
463,Josefina
463,Lehmann
463,"María Juana"
463,"Nueva Lehmann"
463,"Plaza Clucellas"
463,"Plaza Saguier"
463,"Presidente Roca"
463,"Pueblo Marini"
463,Rafaela
463,Ramona
463,"San Antonio"
463,"San Vicente"
463,"Santa Clara de Saguier"
463,Sunchales
463,Susana
463,Tacural
463,Vila
463,"Villa Josefina"
463,"Villa San José"
463,Virginia
463,"Zenón Pereyra"
464,Alcorta
464,"Barrio Arroyo del Medio"
464,"Barrio Mitre"
464,Bombal
464,"Cañada Rica"
464,Cepeda
464,"Empalme Villa Constitución"
464,Firmat
464,"General Gelly"
464,Godoy
464,"Juan B. Molina"
464,Juncal
464,"La Vanguardia"
464,"Máximo Paz (Est. Paz)"
464,Pavón
464,"Pavón Arriba"
464,Peyrano
464,Rueda
464,"Santa Teresa"
464,"Sargento Cabral"
464,Stephenson
464,Theobald
464,"Villa Constitución"
465,Cayastá
465,Helvecia
465,"Los Zapallos"
465,"Saladero Mariano Cabal"
465,"Santa Rosa de Calchines"
466,"Aarón Castellanos (Est. Castellanos)"
466,Amenábar
466,Cafferata
466,"Cañada del Ucle"
466,Carmen
466,Carreras
466,Chapuy
466,Chovet
466,Christophersen
466,"Diego de Alvear"
466,Elortondo
466,Firmat
466,Hughes
466,"La Chispa"
466,Labordeboy
466,Lazzarino
466,Maggiolo
466,"María Teresa"
466,"Melincué  (Est. San Urbano)"
466,"Miguel Torres"
466,Murphy
466,Rufino
466,"San Eduardo"
466,"San Francisco de Santa Fe"
466,"San Gregorio"
466,"Sancti Spiritu"
466,"Santa Isabel"
466,Teodelina
466,"Venado Tuerto"
466,"Villa Cañás"
466,Wheelwright
467,"Arroyo Ceibal"
467,"Avellaneda (Est. Ewald)"
467,Berna
467,"El Araza"
467,"El Rabón"
467,Florencia
467,"Guadalupe Norte"
467,"Ingeniero Chanourdie"
467,"La Isleta"
467,"La Sarita"
467,Lanteri
467,"Las Garzas"
467,"Las Toscas"
467,"Los Laureles"
467,Malabrigo
467,"Paraje San Manuel"
467,"Puerto Reconquista"
467,Reconquista
467,"San Antonio de Obligado"
467,"Tacuarendí (Emb. Kilómetro 421)"
467,"Villa Ana"
467,"Villa Guillermina"
467,"Villa Ocampo"
468,"Barrio Cicarelli"
468,Bustinza
468,"Cañada de Gómez"
468,"Carrizales (Est. Clarke)"
468,Classon
468,"Colonia Médici"
468,Correa
468,Larguía
468,"Lucio V. López"
468,Oliveros
468,"Pueblo Andino"
468,"Salto Grande"
468,Serodino
468,Totoras
468,"Villa Eloísa"
468,"Villa La Rivera (Comuna Oliveros)"
468,"Villa La Rivera (Comuna Pueblo Andino)"
469,"Angel Gallardo"
469,"Arroyo Aguiar"
469,"Arroyo Leyes"
469,Cabal
469,"Campo Andino"
469,Candioti
469,Emilia
469,"Laguna Paiva"
469,"Llambi Campbell"
469,"Monte Vera"
469,Nelson
469,"Paraje Chaco Chico"
469,"Paraje La Costa"
469,Recreo
469,"Rincón Potrero"
469,"San José del Rincón"
469,"Santa Fe"
469,"Santo Tomé"
469,"Sauce Viejo"
469,"Villa Laura (Est. Constituyentes)"
470,Cavour
470,Cululú
470,Elisa
470,"Empalme San Carlos"
470,Esperanza
470,Felicia
470,Franck
470,Grutly
470,Hipatía
470,Humboldt
470,"Jacinto L. Aráuz"
470,"La Pelada"
470,"Las Tunas"
470,"María Luisa"
470,Matilde
470,"Nuevo Torino"
470,Pilar
470,"Plaza Matilde"
470,Progreso
470,Providencia
470,"Sa Pereyra"
470,"San Agustín"
470,"San Carlos Centro"
470,"San Carlos Norte"
470,"San Carlos Sud"
470,"San Jerónimo del Sauce"
470,"San Jerónimo Norte"
470,"San Mariano"
470,"Santa Clara de Buena Vista"
470,"Santo Domingo"
470,Sarmiento
471,"Esteban Rams"
471,"Gato Colorado"
471,"Gregoria Pérez de Denis  (Est. El Nochero)"
471,Logroño
471,Montefiore
471,"Pozo Borrado"
471,"Santa Margarita"
471,Tostado
471,"Villa Minetti"
472,Acébal
472,Albarellos
472,Álvarez
472,Alvear
472,Arbilla
472,Arminda
472,"Arroyo Seco"
472,"Carmen del Sauce"
472,"Coronel Bogado"
472,"Coronel Rodolfo S. Domínguez"
472,"Cuatro Esquinas"
472,"El Caramelo"
472,Fighiera
472,Funes
472,"General Lagos"
472,"Granadero Baigorria"
472,Ibarlucea
472,"Kilómetro 101"
472,"Los Muchachos - La Alborada"
472,"Monte Flores"
472,Pérez
472,"Piñero (Est. Erasto)"
472,"Pueblo Esther"
472,"Pueblo Muñoz (Est. Bernard)"
472,"Pueblo Uranga"
472,"Puerto Arroyo Seco"
472,Rosario
472,Soldini
472,"Villa Amelia"
472,"Villa del Plata"
472,"Villa Gobernador Gálvez"
472,Zavalla
473,"Aguará Grande"
473,Ambrosetti
473,Arrufo
473,"Balneario La Verde"
473,Capivara
473,Ceres
473,"Colonia Ana"
473,"Colonia Bossi"
473,"Colonia Rosa"
473,Constanza
473,Curupaytí
473,Hersilia
473,Huanqueros
473,"La Cabral"
473,"La Rubia"
473,"Las Avispas"
473,"Las Palmeras"
473,"Moisés Ville"
473,Monigotes
473,Ñanducita
473,Palacios
473,"San Cristóbal"
473,"San Guillermo"
473,Santurce
473,Soledad
473,Suardi
473,"Villa Saralegui"
473,"Villa Trinidad"
474,Alejandra
474,"Cacique Ariacaiquín"
474,"Colonia Durán"
474,"La Brava"
474,Romang
474,"San Javier"
475,Arocena
475,"Balneario Monje"
475,Barrancas
475,"Barrio Caima"
475,"Barrio El Pacaá - Barrio Comipini"
475,"Bernardo de Irigoyen (Est. Irigoyen)"
475,Casalegno
475,Centeno
475,Coronda
475,"Desvío Arijón"
475,Díaz
475,Gaboto
475,Gálvez
475,Gessler
475,Irigoyen
475,Larrechea
475,"Loma Alta"
475,"López (Est. San Martín de Tours)"
475,Maciel
475,Monje
475,"Puerto Aragón"
475,"San Eugenio"
475,"San Fabián"
475,"San Genaro"
475,"San Genaro Norte"
476,Angeloni
476,Cayastacito
476,"Colonia Dolores"
476,Esther
476,"Gobernador Crespo"
476,"La Criolla (Est. Cañadita)"
476,"La Penca y Caraguatá"
476,"Marcelino Escalada"
476,Naré
476,"Pedro Gómez Cello"
476,Ramayón
476,"San Bernardo"
476,"San Justo"
476,"San Martín Norte"
476,"Silva (Est. Abipones)"
476,"Vera y Pintado (Est. Guaraníes)"
476,Videla
477,Aldao
477,"Capitán Bermúdez"
477,Carcarañá
477,"Coronel Arnold"
477,"Fray Luis Beltrán"
477,Fuentes
477,"Luis Palacios (Est. La Salada)"
477,"Puerto General San Martín"
477,Pujato
477,Ricardone
477,Roldán
477,"San Jerónimo Sud"
477,"San Lorenzo"
477,Timbúes
477,"Villa Elvira"
477,"Villa Mugueta"
478,"Cañada Rosquín"
478,"Carlos Pellegrini"
478,Casas
478,Castelar
478,"Colonia Belgrano"
478,Crispi
478,"El Trébol"
478,Landeta
478,"Las Bandurrias"
478,"Las Petacas"
478,"Los Cardos"
478,"María Susana"
478,Piamonte
478,"San Jorge"
478,"San Martín de las Escobas"
478,Sastre
478,Traill
478,"Wildermuth (Est. Granadero B. Bustos)"
479,Calchaquí
479,"Cañada Ombú"
479,Colmena
479,"Fortín Olmos"
479,Garabato
479,Golondrina
479,Intiyaco
479,"Kilómetro 115"
479,"La Gallareta"
479,"Los Amores"
479,Margarita
479,"Paraje 29"
479,"Pozo de los Indios"
479,"Pueblo Santa Lucía"
479,"Tartagal (Est. El Tajamar)"
479,Toba
479,"Vera (Est. Gobernador Vera)"
480,Argentina
480,Casares
480,Malbrán
480,"Villa General Mitre (Est. Pinto)"
481,"Campo Gallo"
481,"Coronel Manuel L. Rico"
481,Donadeu
481,Sachayoj
481,"Santos Lugares"
482,"Estación Atamisqui"
482,Medellín
482,"Villa Atamisqui"
483,"Colonia Dora"
483,Herrera
483,Icaño
483,Lugones
483,"Real Sayana"
483,"Villa Mailín"
484,"Abra Grande"
484,Antajé
484,Ardiles
484,"Cañada Escobar"
484,"Chaupi Pozo"
484,Clodomira
484,Huyamampa
484,"La Aurora"
484,"La Banda"
484,"La Dársena"
484,"Los Quiroga"
484,"Los Soria"
484,Simbolar
484,"Tramo 16"
484,"Tramo 20"
485,Bandera
485,"Cuatro Bocas"
485,"Fortín Inca"
485,"Guardia Escolta"
486,"El Deán"
486,"El Mojón"
486,"El Zanjón"
486,"Los Cardozos"
486,Maco
486,Maquito
486,Morales
486,"Puesto de San Antonio"
486,"San Pedro"
486,"Santa María"
486,"Santiago del Estero"
486,"Vuelta de la Barranca"
486,Yanda
487,"El Caburé"
487,"La Firmeza"
487,"Los Pirpintos"
487,"Los Tigres"
487,"Monte Quemado"
487,"Nueva Esperanza"
487,"Pampa de los Guanacos"
487,"San José del Boquerón"
487,Urutaú
488,Ancaján
488,Choya
488,"Estación La Punta"
488,Frías
488,Laprida
488,"Las Palmitas"
488,"San Pedro"
488,Tapso
488,"Villa La Punta"
489,"Bandera Bajada"
489,"Caspi Corral"
489,"Colonia San Juan"
489,"El Crucero"
489,"Kilómetro 30"
489,"La Cañada"
489,"La Invernada"
489,Minerva
489,"Vaca Huañuna"
489,"Villa Figueroa"
490,Añatuya
490,Averías
490,"Estación Tacañitas"
490,"La Nena"
490,"Los Juríes"
490,"Tomás Young"
491,Lavalle
491,"San Pedro"
492,"El Bobadal"
492,"El Charco"
492,"El Rincón"
492,Gramilla
492,"Isca Yacu"
492,"Isca Yacu Semaul"
492,"Pozo Hondo"
492,"San Pedro"
493,"El Colorado"
493,"El Cuadrado"
493,Matará
493,"Suncho Corral"
493,Vilelas
493,Yuchán
494,"Villa San Martín (Est. Loreto)"
495,"Villa Unión"
496,Aerolito
496,Alhuampa
496,Hasse
496,"Hernán Mejía Miraval"
496,"Las Tinajas"
496,Libertad
496,"Lilo Viejo"
496,Patay
496,"Pueblo Pablo Torelo (Est. Otumpa)"
496,Quimili
496,Roversi
496,Tintina
496,Weisburd
497,"El 49"
497,"Sol de Julio"
497,"Villa Ojo de Agua"
498,"El Mojón"
498,"Las Delicias"
498,"Nueva Esperanza"
498,"Pozo Betbeder"
498,Rapelli
498,"Santo Domingo"
499,"Ramírez de Velazco"
499,Sumampa
499,"Sumampa Viejo"
500,"Chañar Pozo de Abajo"
500,Chauchillas
500,"Colonia Tinco"
500,"El Charco"
500,Gramilla
500,"La Nueva Donosa"
500,"Los Miranda"
500,"Los Núñez"
500,Mansupa
500,Pozuelos
500,"Rodeo de Valdez"
500,Sauzal
500,"Termas de Río Hondo"
500,"Villa Giménez"
500,"Villa Río Hondo"
500,"Villa Turística del Embalse"
500,Vinará
501,"Colonia Alpina"
501,"Palo Negro"
501,Selva
502,Beltrán
502,"Colonia El Simbolar"
502,Fernández
502,"Ingeniero Forres (Est. Chaguar Punco)"
502,Vilmer
503,"Chilca Juliana"
503,"Los Telares"
503,"Villa Salavina"
504,"Brea Pozo"
504,"Estación Robles"
504,"Estación Taboada"
504,"Villa Nueva"
505,Garza
506,Árraga
506,"Nueva Francia"
506,Simbol
506,Sumamao
506,"Villa Silípica"
507,"7 de Abril"
507,"Barrio San Jorge"
507,"El Chañar"
507,"El Naranjo"
507,Garmendia
507,"La Ramada"
507,Macomitas
507,Piedrabuena
507,"Villa  Padre Monti"
507,"Villa Benjamín Aráoz"
507,"Villa Burruyacú"
508,Alderetes
508,"Banda del Río Salí"
508,"Barrio Aeropuerto"
508,Colombres
508,"Colonia Mayo - Barrio La Milagrosa"
508,"Delfín Gallo"
508,"El Bracho"
508,"La Florida"
508,"Las Cejas"
508,"Los Ralos"
508,Pacará
508,Ranchillos
508,"San Andrés"
509,Alpachiri
509,"Alto Verde"
509,Arcadia
509,"Barrio San Roque"
509,Concepción
509,Iltico
509,"La Trinidad"
509,Medina
510,"Barrio Casa Rosada"
510,"Campo de Herrera"
510,Famaillá
510,"Ingenio Fronterita"
511,Graneros
511,Lamadrid
511,"Taco Ralo"
512,"Juan Bautista Alberdi"
512,"Villa Belgrano"
513,"La Cocha"
513,"San José de La Cocha"
514,"Bella Vista"
514,"Estación Aráoz"
514,"Los Puestos"
514,"Manuel García Fernández"
514,"Pala Pala"
514,"Río Colorado"
514,"Santa Rosa de Leales"
514,"Villa Fiad - Ingenio Leales"
514,"Villa Leales"
515,"Barrio San Felipe"
515,"El Manantial"
515,"Ingenio San Pablo"
515,"La Reducción"
515,Lules
516,Acheral
516,"Capitán Cáceres"
516,Monteros
516,"Pueblo Independencia"
516,"Río Seco"
516,"Santa Lucía"
516,"Sargento Moya"
516,"Soldado Maldonado"
516,"Teniente Berdina"
516,"Villa Quinteros"
517,Aguilares
517,"Los Sarmientos"
517,"Río Chico"
517,"Santa Ana"
517,"Villa Clodomiro Hileret"
518,"San Miguel de Tucumán (Est. Tucumán)"
519,Atahona
519,Monteagudo
519,"Nueva Trinidad"
519,"Santa Cruz"
519,Simoca
519,"Villa Chicligasta"
520,"Amaicha del Valle"
520,"Colalao del Valle"
520,"El Mollar"
520,"Tafí del Valle"
521,"Barrio El Cruce"
521,"Barrio Lomas de Tafí"
521,"Barrio Mutual San Martín"
521,"Barrio Parada 14"
521,"Barrio U.T.A. II"
521,"Diagonal Norte - Luz y Fuerza - Los Pocitos - Villa Nueva Italia"
521,"El Cadillal"
521,"Tafí Viejo"
521,"Villa Las Flores"
521,"Villa Mariano Moreno - El Colmenar"
522,Choromoro
522,"San Pedro de Colalao"
522,"Villa de Trancas"
523,"Barrio San José III"
523,"Villa Carmela"
523,"Yerba Buena - Marcos Paz"
524,"Río Grande"
524,Tolhuin
525,"Laguna Escondida"
525,Ushuaia
526,"Islas del Atlántico Sur"
527,"Antártida Argentina"
